timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/08 23:49:12.536, 100 %, 50 %, 6159 MiB, 81920 MiB, 53, 391.99 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:12.786, 100 %, 50 %, 6159 MiB, 81920 MiB, 46, 96.50 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:13.037, 3 %, 0 %, 6159 MiB, 81920 MiB, 44, 100.75 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:13.287, 59 %, 28 %, 6159 MiB, 81920 MiB, 50, 367.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:13.538, 99 %, 60 %, 6159 MiB, 81920 MiB, 51, 364.73 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:13.809, 99 %, 58 %, 6159 MiB, 81920 MiB, 53, 385.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:14.059, 100 %, 50 %, 6159 MiB, 81920 MiB, 53, 398.96 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:14.310, 65 %, 27 %, 6159 MiB, 81920 MiB, 45, 94.10 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:14.560, 7 %, 0 %, 6159 MiB, 81920 MiB, 47, 333.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:14.811, 99 %, 60 %, 6159 MiB, 81920 MiB, 51, 342.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:15.061, 99 %, 60 %, 6159 MiB, 81920 MiB, 52, 367.13 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:15.313, 99 %, 59 %, 6159 MiB, 81920 MiB, 53, 395.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:15.563, 100 %, 50 %, 6159 MiB, 81920 MiB, 49, 108.66 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:15.814, 6 %, 0 %, 6159 MiB, 81920 MiB, 45, 96.82 W, 400.00 W, 1410 MHz, 1593 MHz, P0
